Province_State,Country_Region,Total Cases
Tennessee,US,2259
Tennessee,US,15830
Tennessee,US,49960
Tennessee,US,6886
Tennessee,US,11851
Tennessee,US,9884
Tennessee,US,76189
Tennessee,US,51586
Texas,US,10975
Texas,US,5093
Texas,US,17089
Texas,US,5550
Texas,US,2646
Texas,US,696
Texas,US,15748
Texas,US,7014
Texas,US,1763
Texas,US,4317
Texas,US,27354
Texas,US,937
Texas,US,9990
Texas,US,86419
Texas,US,698806
Texas,US,3221
Texas,US,124
Texas,US,4896
Texas,US,24695
Texas,US,117112
Texas,US,75241
Texas,US,1365
Texas,US,583
Texas,US,2083
Texas,US,15286
Texas,US,6131
Texas,US,13620
Texas,US,17753
Texas,US,7082
Texas,US,3508
Texas,US,135396
Texas,US,3600
Texas,US,1753
Texas,US,8936
Texas,US,2811
Texas,US,12877
Texas,US,9901
Texas,US,3056
Texas,US,2533
Texas,US,1040
Texas,US,1083
Texas,US,2090
Texas,US,276773
Texas,US,898
Texas,US,4592
Texas,US,43326
Texas,US,4047
Texas,US,1402
Texas,US,8575
Texas,US,21396
Texas,US,392
Texas,US,1555
Texas,US,1397
Texas,US,2311
Texas,US,558
Texas,US,2446
Texas,US,696583
Texas,US,3589
Texas,US,7311
Texas,US,5833
Texas,US,2070
Texas,US,224101
Texas,US,522
Texas,US,6204
Texas,US,1327
Texas,US,4364
Texas,US,3433
Texas,US,44146
Texas,US,584
Texas,US,256001
Texas,US,57881
Texas,US,10013
Texas,US,4498
Texas,US,8129
Texas,US,5504
Texas,US,736
Texas,US,2362
Texas,US,254
Texas,US,245946
Texas,US,2675
Texas,US,4320
Texas,US,6685
Texas,US,2403
Texas,US,120012
Texas,US,1506
Texas,US,6290
Texas,US,234
Texas,US,1567
Texas,US,5373
Texas,US,7119
Texas,US,31791
Texas,US,27227
Texas,US,10216
Texas,US,45756
Texas,US,8499
Texas,US,1310
Texas,US,2112
Texas,US,2337
Texas,US,650
Texas,US,14666
Texas,US,1275028
Texas,US,15858
Texas,US,1503
Texas,US,1133
Texas,US,78740
Texas,US,1482
Texas,US,18557
Texas,US,267945
Texas,US,10221
Texas,US,9445
Texas,US,15046
Texas,US,8749
Texas,US,5013
Texas,US,8056
Texas,US,1173
Texas,US,19874
Texas,US,7653
Texas,US,605
Texas,US,1667
Texas,US,3991
Texas,US,8235
Texas,US,278
Texas,US,63229
Texas,US,3805
Texas,US,14214
Texas,US,52246
Texas,US,5359
Texas,US,6403
Texas,US,42740
Texas,US,9830
Texas,US,104
Texas,US,223
Texas,US,11089
Texas,US,939
Texas,US,56
Texas,US,831
Texas,US,9297
Texas,US,656
Texas,US,2597
Texas,US,12051
Texas,US,5222
Texas,US,6392
Texas,US,4916
Texas,US,5254
Texas,US,4321
Texas,US,22288
Texas,US,6117
Texas,US,811
Texas,US,2427
Texas,US,5125
Texas,US,403
Texas,US,113683
Texas,US,1706
Texas,US,4330
Texas,US,2041
Texas,US,1412
Texas,US,1059
Texas,US,10324
Texas,US,24188
Texas,US,1957
Texas,US,75252
Texas,US,186
Texas,US,12177
Texas,US,658
Texas,US,48100
Texas,US,6024
Texas,US,1622
Texas,US,2122
Texas,US,5412
Texas,US,172263
Texas,US,6348
Texas,US,3028
Texas,US,325
Texas,US,15006
Texas,US,14507
Texas,US,1756
Texas,US,3569
Texas,US,119838
Texas,US,2674
Texas,US,650
Texas,US,17274
Texas,US,0
Texas,US,8074
Texas,US,5801
Texas,US,40456
Texas,US,2689
Texas,US,3642
Texas,US,9374
Texas,US,43535
Texas,US,1215
Texas,US,2274
Texas,US,29975
Texas,US,999
Texas,US,1023
Texas,US,2772
Texas,US,5644
Texas,US,2296
Texas,US,197
Texas,US,5392
Texas,US,31784
Texas,US,2756
Texas,US,12738
Texas,US,1536
Texas,US,1222
Texas,US,6750
Texas,US,14586
Texas,US,1503
Texas,US,601
Texas,US,6167
Texas,US,1101
Texas,US,5401
Texas,US,540
Texas,US,57251
Texas,US,2230
Texas,US,24248
Texas,US,2138
Texas,US,332
Texas,US,424
Texas,US,943
Texas,US,2690
Texas,US,687595
Texas,US,40969
Texas,US,141
Texas,US,2943
Texas,US,297
Texas,US,10313
Texas,US,41194
Texas,US,334125
Texas,US,3268
Texas,US,5192
Texas,US,101465
Texas,US,9110
Texas,US,963
Texas,US,11540
Texas,US,15879
Texas,US,12787
Texas,US,23239
Texas,US,22514
Texas,US,11642
Texas,US,3328
Texas,US,11037
Texas,US,111910
Texas,US,11597
Texas,US,1354
Texas,US,41356
Texas,US,4264
Texas,US,8775
Texas,US,170638
Texas,US,12865
Texas,US,2226
Texas,US,19687
Texas,US,9832
Texas,US,1648
Texas,US,4499
Texas,US,4522
Texas,US,4539
Utah,US,58205
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,22956
Utah,US,0
Utah,US,120040
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,410508
Utah,US,5149
Utah,US,0
Utah,US,0
Utah,US,11943
Utah,US,72559
Utah,US,15979
Utah,US,25075
Utah,US,14966
Utah,US,0
Utah,US,4843
Utah,US,226280
Utah,US,12224
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,89619
Vermont,US,6940
Vermont,US,12193
Vermont,US,6524
Vermont,US,39572
Vermont,US,1461
Vermont,US,11672
Vermont,US,1292
Vermont,US,4351
Vermont,US,5124
Vermont,US,7152
Vermont,US,0
Vermont,US,17030
Vermont,US,4445
Vermont,US,14223
Vermont,US,8915
Vermont,US,11724
Virgin Islands,US,24813
Virginia,US,9119
Virginia,US,25415
Virginia,US,45583
Virginia,US,4561
Virginia,US,3582
Virginia,US,9634
Virginia,US,5018
Virginia,US,66715
Virginia,US,24503
Virginia,US,1082
Virginia,US,22201
Virginia,US,2404
Virginia,US,9990
Virginia,US,6189
Virginia,US,4091
Virginia,US,6192
Virginia,US,4981
Virginia,US,2331
Virginia,US,17713
Virginia,US,9041
Virginia,US,9791
Virginia,US,1715
Virginia,US,3431
Virginia,US,12470
Virginia,US,64364
Virginia,US,100129
Virginia,US,3513
Virginia,US,6338
Virginia,US,1912
Virginia,US,1451
Virginia,US,14440
Virginia,US,1841
Virginia,US,14774
Virginia,US,4888
Virginia,US,7516
Virginia,US,1660
Virginia,US,2836
Virginia,US,261545
Virginia,US,2741
Virginia,US,3510
Virginia,US,16629
Virginia,US,3719
Virginia,US,6902
Virginia,US,14138
Virginia,US,2681
Virginia,US,26744
Virginia,US,7248
Virginia,US,3293
Virginia,US,5280
Virginia,US,9649
Virginia,US,5779
Virginia,US,5656
Virginia,US,5087
Virginia,US,3908
Virginia,US,9666
Virginia,US,38739
Virginia,US,29106
Virginia,US,15289
Virginia,US,91424
Virginia,US,16061
Virginia,US,496
Virginia,US,7844
Virginia,US,9221
Virginia,US,21280
Virginia,US,6909
Virginia,US,4733
Virginia,US,1476
Virginia,US,2338
Virginia,US,8477
Virginia,US,2736
Virginia,US,97880
Virginia,US,8936
Virginia,US,3377
Virginia,US,24408
Virginia,US,3172
Virginia,US,11883
Virginia,US,4909
Virginia,US,4575
Virginia,US,2065
Virginia,US,7908
Virginia,US,2530
Virginia,US,25147
Virginia,US,3258
Virginia,US,5973
Virginia,US,49863
Virginia,US,54074
Virginia,US,2909
Virginia,US,2717
Virginia,US,1618
Virginia,US,5684
Virginia,US,9192
Virginia,US,0
Virginia,US,7068
Virginia,US,4991
Virginia,US,10239
Virginia,US,19155
Virginia,US,2983
Virginia,US,26689
Virginia,US,6387
Virginia,US,6813
Virginia,US,11593
Virginia,US,128090
Virginia,US,10977
Virginia,US,5204
Virginia,US,1374
Virginia,US,2922
Virginia,US,61627
Virginia,US,28387
Virginia,US,28360
Virginia,US,5195
Virginia,US,19153
Virginia,US,9531
Virginia,US,7305
Virginia,US,7697
Virginia,US,14037
Virginia,US,12097
Virginia,US,4502
Virginia,US,35404
Virginia,US,42180
Virginia,US,7855
Virginia,US,24459
Virginia,US,1433
Virginia,US,2926
Virginia,US,14063
Virginia,US,0
Virginia,US,115797
Virginia,US,11498
Virginia,US,18222
Virginia,US,7554
Virginia,US,4345
Virginia,US,2326
Virginia,US,8175
Virginia,US,13968
Virginia,US,9713
Virginia,US,13861
Washington,US,5647
Washington,US,5606
Washington,US,62042
Washington,US,24171
Washington,US,15809
Washington,US,111985
Washington,US,751
Washington,US,27341
Washington,US,13333
Washington,US,1825
Washington,US,36835
Washington,US,503
Washington,US,31652
Washington,US,20465
Washington,US,13800
Washington,US,4899
Washington,US,549865
Washington,US,52668
Washington,US,10399
Washington,US,4321
Washington,US,20865
Washington,US,2680
Washington,US,15817
Washington,US,10644
Washington,US,0
Washington,US,4853
Washington,US,2979
Washington,US,245455
Washington,US,1994
Washington,US,28814
Washington,US,1798
Washington,US,205341
Washington,US,154262
Washington,US,10107
Washington,US,63339
Washington,US,3297
Washington,US,640
Washington,US,19032
Washington,US,49230
Washington,US,10115
Washington,US,83734
West Virginia,US,5974
West Virginia,US,45181
West Virginia,US,8730
West Virginia,US,4995
West Virginia,US,6303
West Virginia,US,34011
West Virginia,US,2265
West Virginia,US,2717
West Virginia,US,2506
West Virginia,US,16797
West Virginia,US,2538
West Virginia,US,4824
West Virginia,US,12903
West Virginia,US,7326
West Virginia,US,8411
West Virginia,US,5726
West Virginia,US,26120
West Virginia,US,8807
West Virginia,US,18459
West Virginia,US,59239
West Virginia,US,6972
West Virginia,US,7288
West Virginia,US,12944
West Virginia,US,20364
West Virginia,US,11225
West Virginia,US,8945
West Virginia,US,7475
West Virginia,US,23430
West Virginia,US,10268
West Virginia,US,10010
West Virginia,US,31434
West Virginia,US,5911
West Virginia,US,5229
West Virginia,US,9376
West Virginia,US,13888
West Virginia,US,0
West Virginia,US,2361
West Virginia,US,2504
West Virginia,US,2571
West Virginia,US,11090
West Virginia,US,20885
West Virginia,US,30655
West Virginia,US,12101
West Virginia,US,3046
West Virginia,US,4510
West Virginia,US,3878
West Virginia,US,5961
West Virginia,US,2444
West Virginia,US,2729
West Virginia,US,904
West Virginia,US,8979
West Virginia,US,11718
West Virginia,US,2863
West Virginia,US,5466
West Virginia,US,1742
West Virginia,US,28053
West Virginia,US,9709
Wisconsin,US,5855
Wisconsin,US,4171
Wisconsin,US,16134
Wisconsin,US,4388
Wisconsin,US,103132
Wisconsin,US,4194
Wisconsin,US,5145
Wisconsin,US,16917
Wisconsin,US,22234
Wisconsin,US,9070
Wisconsin,US,19687
Wisconsin,US,5361
Wisconsin,US,179419
Wisconsin,US,33020
Wisconsin,US,8791
Wisconsin,US,14473
Wisconsin,US,15619
Wisconsin,US,36682
Wisconsin,US,1350
Wisconsin,US,39260
Wisconsin,US,3349
Wisconsin,US,15513
Wisconsin,US,11674
Wisconsin,US,6385
Wisconsin,US,6894
Wisconsin,US,1818
Wisconsin,US,6954
Wisconsin,US,26944
Wisconsin,US,9427
Wisconsin,US,56650
Wisconsin,US,6842
Wisconsin,US,43695
Wisconsin,US,4446
Wisconsin,US,6762
Wisconsin,US,9040
Wisconsin,US,25188
Wisconsin,US,49540
Wisconsin,US,14581
Wisconsin,US,4644
Wisconsin,US,2411
Wisconsin,US,341679
Wisconsin,US,14773
Wisconsin,US,13380
Wisconsin,US,10958
Wisconsin,US,0
Wisconsin,US,64645
Wisconsin,US,27875
Wisconsin,US,2307
Wisconsin,US,13517
Wisconsin,US,15166
Wisconsin,US,22890
Wisconsin,US,4090
Wisconsin,US,71350
Wisconsin,US,4995
Wisconsin,US,55399
Wisconsin,US,4189
Wisconsin,US,20998
Wisconsin,US,6060
Wisconsin,US,14345
Wisconsin,US,39446
Wisconsin,US,30696
Wisconsin,US,5796
Wisconsin,US,9970
Wisconsin,US,0
Wisconsin,US,7686
Wisconsin,US,6511
Wisconsin,US,33399
Wisconsin,US,5041
Wisconsin,US,46894
Wisconsin,US,139825
Wisconsin,US,16370
Wisconsin,US,7659
Wisconsin,US,63957
Wisconsin,US,27057
Wyoming,US,11581
Wyoming,US,3086
Wyoming,US,13903
Wyoming,US,5023
Wyoming,US,3686
Wyoming,US,1579
Wyoming,US,16863
Wyoming,US,4604
Wyoming,US,1440
Wyoming,US,2377
Wyoming,US,31608
Wyoming,US,4908
Wyoming,US,25821
Wyoming,US,863
Wyoming,US,0
Wyoming,US,7713
Wyoming,US,2299
Wyoming,US,10008
Wyoming,US,2316
Wyoming,US,12507
Wyoming,US,12134
Wyoming,US,6406
Wyoming,US,0
Wyoming,US,2755
Wyoming,US,1905
