Province_State,Country_Region,Total Cases
Texas,US,312
Texas,US,300
Texas,US,428
Texas,US,216
Texas,US,112
Texas,US,50
Texas,US,157
Texas,US,1081
Texas,US,230
Texas,US,25
Texas,US,751
Texas,US,93
Texas,US,137
Texas,US,941
Texas,US,167
Texas,US,36
Texas,US,285
Texas,US,308
Texas,US,43
Texas,US,103
Texas,US,57
Texas,US,70
Utah,US,276
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,179
Utah,US,0
Utah,US,453
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,1830
Utah,US,53
Utah,US,0
Utah,US,0
Utah,US,100
Utah,US,708
Utah,US,29
Utah,US,115
Utah,US,124
Utah,US,0
Utah,US,9
Utah,US,881
Utah,US,38
Utah,US,0
Utah,US,0
Utah,US,0
Utah,US,503
Vermont,US,33
Vermont,US,94
Vermont,US,41
Vermont,US,230
Vermont,US,4
Vermont,US,86
Vermont,US,8
Vermont,US,28
Vermont,US,17
Vermont,US,49
Vermont,US,0
Vermont,US,98
Vermont,US,40
Vermont,US,80
Vermont,US,53
Vermont,US,68
Virgin Islands,US,130
Virginia,US,119
Virginia,US,208
Virginia,US,232
Virginia,US,111
Virginia,US,64
Virginia,US,111
Virginia,US,62
Virginia,US,369
Virginia,US,239
Virginia,US,21
Virginia,US,285
Virginia,US,25
Virginia,US,118
Virginia,US,111
Virginia,US,54
Virginia,US,150
Virginia,US,62
Virginia,US,48
Virginia,US,237
Virginia,US,95
Virginia,US,177
Virginia,US,31
Virginia,US,50
Virginia,US,86
Virginia,US,565
Virginia,US,875
Virginia,US,56
Virginia,US,112
Virginia,US,31
Virginia,US,25
Virginia,US,179
Virginia,US,30
Virginia,US,301
Virginia,US,71
Virginia,US,108
Virginia,US,57
Virginia,US,43
Virginia,US,1720
Virginia,US,51
Virginia,US,21
Virginia,US,164
Virginia,US,55
Virginia,US,54
Virginia,US,227
Virginia,US,57
Virginia,US,287
Virginia,US,51
Virginia,US,86
Virginia,US,60
Virginia,US,115
Virginia,US,64
Virginia,US,98
Virginia,US,65
Virginia,US,45
Virginia,US,195
Virginia,US,375
Virginia,US,348
Virginia,US,184
Virginia,US,1083
Virginia,US,331
Virginia,US,6
Virginia,US,125
Virginia,US,129
Virginia,US,155
Virginia,US,57
Virginia,US,52
Virginia,US,15
Virginia,US,42
Virginia,US,131
Virginia,US,34
Virginia,US,446
Virginia,US,102
Virginia,US,45
Virginia,US,327
Virginia,US,48
Virginia,US,80
Virginia,US,31
Virginia,US,126
Virginia,US,28
Virginia,US,148
Virginia,US,55
Virginia,US,189
Virginia,US,40
Virginia,US,45
Virginia,US,459
Virginia,US,548
Virginia,US,78
Virginia,US,47
Virginia,US,22
Virginia,US,103
Virginia,US,109
Virginia,US,0
Virginia,US,133
Virginia,US,123
Virginia,US,153
Virginia,US,249
Virginia,US,31
Virginia,US,368
Virginia,US,67
Virginia,US,89
Virginia,US,90
Virginia,US,838
Virginia,US,170
Virginia,US,51
Virginia,US,14
Virginia,US,30
Virginia,US,553
Virginia,US,321
Virginia,US,440
Virginia,US,93
Virginia,US,273
Virginia,US,139
Virginia,US,113
Virginia,US,143
Virginia,US,263
Virginia,US,203
Virginia,US,108
Virginia,US,342
Virginia,US,202
Virginia,US,136
Virginia,US,346
Virginia,US,23
Virginia,US,48
Virginia,US,224
Virginia,US,0
Virginia,US,947
Virginia,US,186
Virginia,US,261
Virginia,US,87
Virginia,US,60
Virginia,US,25
Virginia,US,102
Virginia,US,237
Virginia,US,173
Virginia,US,136
Washington,US,45
Washington,US,86
Washington,US,539
Washington,US,196
Washington,US,209
Washington,US,1047
Washington,US,18
Washington,US,424
Washington,US,87
Washington,US,34
Washington,US,227
Washington,US,7
Washington,US,239
Washington,US,253
Washington,US,124
Washington,US,34
Washington,US,3512
Washington,US,414
Washington,US,93
Washington,US,61
Washington,US,298
Washington,US,30
Washington,US,183
Washington,US,138
Washington,US,0
Washington,US,79
Washington,US,44
Washington,US,1612
Washington,US,3
Washington,US,272
Washington,US,17
Washington,US,1448
Washington,US,1686
Washington,US,167
Washington,US,525
Washington,US,6
Washington,US,11
Washington,US,175
Washington,US,375
Washington,US,102
Washington,US,863
West Virginia,US,77
West Virginia,US,347
West Virginia,US,103
West Virginia,US,52
West Virginia,US,112
West Virginia,US,443
West Virginia,US,15
West Virginia,US,54
West Virginia,US,20
West Virginia,US,236
West Virginia,US,23
West Virginia,US,61
West Virginia,US,184
West Virginia,US,75
West Virginia,US,152
West Virginia,US,52
West Virginia,US,290
West Virginia,US,159
West Virginia,US,152
West Virginia,US,881
West Virginia,US,96
West Virginia,US,97
West Virginia,US,205
West Virginia,US,208
West Virginia,US,171
West Virginia,US,111
West Virginia,US,88
West Virginia,US,291
West Virginia,US,167
West Virginia,US,135
West Virginia,US,218
West Virginia,US,50
West Virginia,US,79
West Virginia,US,115
West Virginia,US,199
West Virginia,US,0
West Virginia,US,25
West Virginia,US,39
West Virginia,US,36
West Virginia,US,145
West Virginia,US,221
West Virginia,US,424
West Virginia,US,100
West Virginia,US,34
West Virginia,US,52
West Virginia,US,66
West Virginia,US,84
West Virginia,US,39
West Virginia,US,33
West Virginia,US,9
West Virginia,US,106
West Virginia,US,149
West Virginia,US,38
West Virginia,US,98
West Virginia,US,28
West Virginia,US,380
West Virginia,US,136
Wisconsin,US,70
Wisconsin,US,43
Wisconsin,US,155
Wisconsin,US,49
Wisconsin,US,625
Wisconsin,US,14
Wisconsin,US,45
Wisconsin,US,138
Wisconsin,US,220
Wisconsin,US,133
Wisconsin,US,149
Wisconsin,US,32
Wisconsin,US,647
Wisconsin,US,378
Wisconsin,US,91
Wisconsin,US,95
Wisconsin,US,85
Wisconsin,US,215
Wisconsin,US,17
Wisconsin,US,317
Wisconsin,US,56
Wisconsin,US,163
Wisconsin,US,65
Wisconsin,US,72
Wisconsin,US,34
Wisconsin,US,50
Wisconsin,US,46
Wisconsin,US,270
Wisconsin,US,76
Wisconsin,US,720
Wisconsin,US,71
Wisconsin,US,222
Wisconsin,US,33
Wisconsin,US,108
Wisconsin,US,160
Wisconsin,US,220
Wisconsin,US,550
Wisconsin,US,149
Wisconsin,US,71
Wisconsin,US,16
Wisconsin,US,2501
Wisconsin,US,113
Wisconsin,US,135
Wisconsin,US,152
Wisconsin,US,0
Wisconsin,US,451
Wisconsin,US,213
Wisconsin,US,20
Wisconsin,US,78
Wisconsin,US,132
Wisconsin,US,178
Wisconsin,US,42
Wisconsin,US,761
Wisconsin,US,57
Wisconsin,US,463
Wisconsin,US,62
Wisconsin,US,166
Wisconsin,US,71
Wisconsin,US,166
Wisconsin,US,362
Wisconsin,US,168
Wisconsin,US,83
Wisconsin,US,75
Wisconsin,US,0
Wisconsin,US,119
Wisconsin,US,108
Wisconsin,US,312
Wisconsin,US,52
Wisconsin,US,371
Wisconsin,US,1248
Wisconsin,US,266
Wisconsin,US,94
Wisconsin,US,418
Wisconsin,US,268
Wyoming,US,54
Wyoming,US,66
Wyoming,US,161
Wyoming,US,55
Wyoming,US,58
Wyoming,US,32
Wyoming,US,204
Wyoming,US,65
Wyoming,US,20
Wyoming,US,21
Wyoming,US,322
Wyoming,US,38
Wyoming,US,309
Wyoming,US,12
Wyoming,US,0
Wyoming,US,153
Wyoming,US,44
Wyoming,US,90
Wyoming,US,28
Wyoming,US,139
Wyoming,US,16
Wyoming,US,43
Wyoming,US,0
Wyoming,US,51
Wyoming,US,23
